probe	id	pvalue	symbol	group
16663810	16663810	0.02749	NA	GSE73374_PEvC
16663851	16663851	0.02213	KLF17	GSE73374_PEvC
16663958	16663958	0.04577	KIF2C	GSE73374_PEvC
16663989	16663989	0.00523	RPS8	GSE73374_PEvC
16664003	16664003	0.03419	SNORD46	GSE73374_PEvC
16664044	16664044	0.04201	NA	GSE73374_PEvC
16664281	16664281	0.04573	NSUN4	GSE73374_PEvC
16664445	16664445	0.02445	CMPK1	GSE73374_PEvC
16664486	16664486	0.04118	SLC5A9	GSE73374_PEvC
16664514	16664514	0.04428	NA	GSE73374_PEvC
16664595	16664595	0.00374	NA	GSE73374_PEvC
16664597	16664597	0.00437	NA	GSE73374_PEvC
16664620	16664620	0.04828	NA	GSE73374_PEvC
16664708	16664708	0.02927	ZFYVE9	GSE73374_PEvC
16664849	16664849	0.00615	LOC105378724	GSE73374_PEvC
16664852	16664852	0.01995	CPT2	GSE73374_PEvC
16664947	16664947	0.01825	MRPL37	GSE73374_PEvC
16665172	16665172	0.02352	NA	GSE73374_PEvC
16665254	16665254	0.04538	LINC01358	GSE73374_PEvC
16665373	16665373	0.009	PATJ	GSE73374_PEvC
16665507	16665507	0.0064	FOXD3	GSE73374_PEvC
16665510	16665510	0.01848	NA	GSE73374_PEvC
16665512	16665512	0.02043	ALG6	GSE73374_PEvC
16665603	16665603	0.00989	NA	GSE73374_PEvC
16665656	16665656	0.00762	RAVER2	GSE73374_PEvC
16665899	16665899	0.03894	NA	GSE73374_PEvC
16665901	16665901	0.02814	IL12RB2	GSE73374_PEvC
16665923	16665923	0.00151	NA	GSE73374_PEvC
16665925	16665925	0.04411	LINC01702	GSE73374_PEvC
16665932	16665932	0.00548	GADD45A	GSE73374_PEvC
16665976	16665976	0.02452	LRRC7	GSE73374_PEvC
16666009	16666009	9e-04	NA	GSE73374_PEvC
16666071	16666071	0.01283	LINC01788	GSE73374_PEvC
16666126	16666126	0.03608	LINC01360	GSE73374_PEvC
16666334	16666334	0.00228	NA	GSE73374_PEvC
16666392	16666392	0.02679	MIGA1	GSE73374_PEvC
16666509	16666509	0.01487	IFI44	GSE73374_PEvC
16666614	16666614	0.013	NA	GSE73374_PEvC
16666835	16666835	0.03999	SH3GLB1	GSE73374_PEvC
16666959	16666959	0.01841	GBP1P1	GSE73374_PEvC
