probe	id	pvalue	symbol	group
1367	A_23_P20722	0.00078	SNAPC4	GSE74341_EOvsPT
1373	A_32_P8251	0.04595	PHRF1	GSE74341_EOvsPT
1378	A_32_P101699	0.00816	LOC729887	GSE74341_EOvsPT
1390	A_33_P3271171	0.01511	CNOT3	GSE74341_EOvsPT
1393	A_21_P0004515	0.01112	XLOC_004452	GSE74341_EOvsPT
1398	A_24_P397817	0	LEP	GSE74341_EOvsPT
1400	A_23_P205575	0.04439	GPR135	GSE74341_EOvsPT
1402	A_24_P904903	0.00054	DDX39B	GSE74341_EOvsPT
1404	A_33_P3612740	0.01154	USP48	GSE74341_EOvsPT
1406	A_23_P202496	0.01868	NOC3L	GSE74341_EOvsPT
1409	A_33_P3391105	0.00548	LRP1	GSE74341_EOvsPT
1423	A_24_P134789	0.01313	KRTAP10-10	GSE74341_EOvsPT
1425	A_23_P303423	0.04706	SLAIN2	GSE74341_EOvsPT
1426	A_23_P380917	0.00754	SEC11A	GSE74341_EOvsPT
1427	A_23_P84154	0.00281	ARHGAP15	GSE74341_EOvsPT
1429	A_33_P3298430	0.01242	FAM171A1	GSE74341_EOvsPT
1432	A_33_P3403937	0.007	LOC100129399	GSE74341_EOvsPT
1433	A_21_P0007119	0.00793	FLJ37035	GSE74341_EOvsPT
1440	A_23_P153301	0.0153	CEACAM5	GSE74341_EOvsPT
1443	A_21_P0001800	0.00017	XLOC_002487	GSE74341_EOvsPT
1447	A_23_P117225	0.02591	ERCC5	GSE74341_EOvsPT
1448	A_33_P3318027	0.00364	CSNK2B	GSE74341_EOvsPT
1453	A_33_P3372281	0.00169	MRS2	GSE74341_EOvsPT
1458	A_21_P0014502	0.00107	LOC100287803	GSE74341_EOvsPT
1459	A_33_P3376434	0.01243	SETD5	GSE74341_EOvsPT
1466	A_33_P3283350	0.00271		GSE74341_EOvsPT
1469	A_23_P113572	0.00302	CD19	GSE74341_EOvsPT
1477	A_33_P3310070	0.00525	FOXK2	GSE74341_EOvsPT
1487	A_23_P164912	0.00295	LIN7B	GSE74341_EOvsPT
1489	A_24_P410627	0.00224	MKRN1	GSE74341_EOvsPT
1490	A_23_P371410	0.01125	PRKACB	GSE74341_EOvsPT
1492	A_23_P82738	0.00336	RAD54B	GSE74341_EOvsPT
1496	A_23_P121095	0.03709	TOP2B	GSE74341_EOvsPT
1500	A_23_P142750	0.03739	EIF2AK2	GSE74341_EOvsPT
1505	A_23_P250813	0.00069	WRN	GSE74341_EOvsPT
1506	A_23_P420326	0.03642	FNDC5	GSE74341_EOvsPT
1511	A_33_P3315763	0.02393		GSE74341_EOvsPT
1514	A_33_P3258593	0.00214	PRB1	GSE74341_EOvsPT
1516	A_33_P3884230	0.00274	NFIX	GSE74341_EOvsPT
1517	A_24_P211151	0.01198	EXOSC5	GSE74341_EOvsPT
1518	A_23_P452	0.01076	DDR2	GSE74341_EOvsPT
1521	A_23_P205768	0.04568	ARPP19	GSE74341_EOvsPT
1525	A_21_P0014797	0.01094	LOC100507472	GSE74341_EOvsPT
1527	A_24_P59247	0.02071		GSE74341_EOvsPT
1530	A_33_P3217998	0.01256	AKR7L	GSE74341_EOvsPT
1532	A_33_P3416634	0.00057	PRSS41	GSE74341_EOvsPT
1543	A_32_P58074	0.04112	RPS3A	GSE74341_EOvsPT
1545	A_23_P120845	0.01276	XBP1	GSE74341_EOvsPT
1548	A_24_P238250	0.00427	LGALS7	GSE74341_EOvsPT
1551	A_23_P129174	0.0072	LRRC49	GSE74341_EOvsPT
1556	A_21_P0001664	0.00996	XLOC_000041	GSE74341_EOvsPT
1558	A_33_P3321642	0.00047	GRHL2	GSE74341_EOvsPT
1560	A_24_P941505	0.0413	FAM120A	GSE74341_EOvsPT
1564	A_24_P944299	0.00014	CDC42BPA	GSE74341_EOvsPT
1572	A_24_P19828	0.04406	TOE1	GSE74341_EOvsPT
1574	A_23_P31671	0.00672	UQCRB	GSE74341_EOvsPT
1575	A_23_P122947	0.00195	AVL9	GSE74341_EOvsPT
1585	A_33_P3485976	0.01688		GSE74341_EOvsPT
1587	A_33_P3262541	0.04566	ADAMTSL2	GSE74341_EOvsPT
1589	A_23_P8339	0.00051	MRPL18	GSE74341_EOvsPT
1592	A_23_P134454	0.00594	CAV1	GSE74341_EOvsPT
1595	A_23_P323685	0.04142	HIST1H4H	GSE74341_EOvsPT
1602	A_33_P3364289	6e-05	HSH2D	GSE74341_EOvsPT
1604	A_23_P105118	0.00644	OR51G1	GSE74341_EOvsPT
1605	A_24_P113686	0.0244	ZNHIT6	GSE74341_EOvsPT
1607	A_23_P119196	0.00593	KLF2	GSE74341_EOvsPT
1614	A_23_P113351	0.03287	SPARCL1	GSE74341_EOvsPT
1617	A_23_P315286	0.00733	C19orf22	GSE74341_EOvsPT
1621	A_23_P3775	0.00489	OGFOD1	GSE74341_EOvsPT
1630	A_21_P0001994	0.01648	LOC100505964	GSE74341_EOvsPT
1634	A_33_P3827035	0.0166	LOC348840	GSE74341_EOvsPT
1638	A_23_P143621	0.00015	CRYBB1	GSE74341_EOvsPT
1639	A_32_P64038	0.00039		GSE74341_EOvsPT
1640	A_23_P137856	0.0126	MUC1	GSE74341_EOvsPT
1649	A_23_P202448	0.03027	CXCL12	GSE74341_EOvsPT
1650	A_23_P61426	0.00186	MSRA	GSE74341_EOvsPT
1651	A_32_P194072	0.01112	TECPR1	GSE74341_EOvsPT
1655	A_33_P3300395	0.00064	APITD1	GSE74341_EOvsPT
1666	A_24_P166397	0.03955	KIAA0319	GSE74341_EOvsPT
1667	A_21_P0014901	0.00156	LOC100653007	GSE74341_EOvsPT
1680	A_23_P201086	0.02814	ARF1	GSE74341_EOvsPT
1684	A_23_P378690	0.00577	TMEM64	GSE74341_EOvsPT
1692	A_23_P12874	0.00267	GTPBP4	GSE74341_EOvsPT
1693	A_33_P3238410	0.02898	SBF1	GSE74341_EOvsPT
